participant_id,prolific_id,timestamp_iso,trial_index,block,trial_id,audio_file,audio_url,target_image,distractor_image,target_side,left_image,right_image,choice,choice_image,is_correct,reaction_time_ms,headphone_type,timestamp_iso,recognize,understand,meaning_match,msa_dialect,natural,dialect_best,dialect_second,understand_other,msa_instruction,msa_vowels,msa_reading,msa_listening,other_languages,percent_english,percent_arabic,percent_other,language_switching,family_preference,age,gender,country_of_residence,attention_audio,attention_response,attention_index,final_feedback,completion_code
6960de0ad3223c83f5fbdf92,6960de0ad3223c83f5fbdf92,2026-01-28T07:11:41.235Z,32,Trials,173,173_creaky.wav,https://benebular.github.io/pharylary/data/audio/173_creaky.wav,28.png,123.png,right,123.png,28.png,right,28.png,yes,518,Jabra Over Ears,2026-01-28T07:11:41.235Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d40473576087257c6dcaf3,68d40473576087257c6dcaf3,2026-01-28T07:11:43.180Z,,Survey,210,210_creaky.wav,,73.png,,,,,,,,,Wired over-ear headphones,2026-01-28T07:11:43.180Z,7,7,7,msa,5,,,,,,,,,,,,,,,,,,,,,
68d3fde63f2c4007620e15d0,68d3fde63f2c4007620e15d0,2026-01-28T07:11:42.417Z,261,Trials,29,29_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/29_non-creaky.wav,28.png,123.png,right,123.png,28.png,right,28.png,yes,226,Oraimo free pods 3C,2026-01-28T07:11:42.417Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68e3cfc22688ddaae48dc6c3,68e3cfc22688ddaae48dc6c3,2026-01-28T07:11:45.662Z,,Survey,75,75_non-creaky.wav,,83.png,,,,,,,,,Wired earbuds,2026-01-28T07:11:45.662Z,6,7,5,msa,7,,,,,,,,,,,,,,,,,,,,,
68d43a3c7fb9b4c1a9eee9af,68d43a3c7fb9b4c1a9eee9af,2026-01-28T07:11:45.905Z,267,Trials,22,22_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/22_non-creaky.wav,22.png,117.png,left,22.png,117.png,left,22.png,yes,4115,Oraimo earbuds,2026-01-28T07:11:45.905Z,,,,,,,,,,,,,,,,,,,,,,,,,,
6960de0ad3223c83f5fbdf92,6960de0ad3223c83f5fbdf92,2026-01-28T07:11:47.410Z,33,Trials,143,143_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/143_non-creaky.wav,181.png,86.png,left,181.png,86.png,left,181.png,yes,424,Jabra Over Ears,2026-01-28T07:11:47.410Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d3fde63f2c4007620e15d0,68d3fde63f2c4007620e15d0,2026-01-28T07:11:49.075Z,262,Trials,178,178_creaky.wav,https://benebular.github.io/pharylary/data/audio/178_creaky.wav,34.png,129.png,right,129.png,34.png,right,34.png,yes,681,Oraimo free pods 3C,2026-01-28T07:11:49.075Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d40473576087257c6dcaf3,68d40473576087257c6dcaf3,2026-01-28T07:11:49.575Z,,Survey,53,53_non-creaky.wav,,56.png,,,,,,,,,Wired over-ear headphones,2026-01-28T07:11:49.575Z,7,7,7,msa,7,,,,,,,,,,,,,,,,,,,,,
68d43a3c7fb9b4c1a9eee9af,68d43a3c7fb9b4c1a9eee9af,2026-01-28T07:11:50.922Z,268,Trials,202,202_creaky.wav,https://benebular.github.io/pharylary/data/audio/202_creaky.wav,63.png,158.png,right,158.png,63.png,right,63.png,yes,454,Oraimo earbuds,2026-01-28T07:11:50.922Z,,,,,,,,,,,,,,,,,,,,,,,,,,
6960de0ad3223c83f5fbdf92,6960de0ad3223c83f5fbdf92,2026-01-28T07:11:51.951Z,34,Trials,278,278_creaky.wav,https://benebular.github.io/pharylary/data/audio/278_creaky.wav,167.png,72.png,right,72.png,167.png,right,167.png,yes,284,Jabra Over Ears,2026-01-28T07:11:51.951Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68cab84ebe4b9f5d7148e3dc,68cab84ebe4b9f5d7148e3dc,2026-01-28T07:11:55.148Z,,Survey,58,58_non-creaky.wav,,63.png,,,,,,,,,linsoul zero 2,2026-01-28T07:11:55.148Z,7,7,7,both,7,,,,,,,,,,,,,,,,,,,,,
68d3fde63f2c4007620e15d0,68d3fde63f2c4007620e15d0,2026-01-28T07:11:55.387Z,263,Trials,197,197_creaky.wav,https://benebular.github.io/pharylary/data/audio/197_creaky.wav,56.png,151.png,right,151.png,56.png,right,56.png,yes,962,Oraimo free pods 3C,2026-01-28T07:11:55.387Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d43a3c7fb9b4c1a9eee9af,68d43a3c7fb9b4c1a9eee9af,2026-01-28T07:11:55.715Z,269,Trials,82,82_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/82_non-creaky.wav,82.png,177.png,left,82.png,177.png,left,82.png,yes,626,Oraimo earbuds,2026-01-28T07:11:55.715Z,,,,,,,,,,,,,,,,,,,,,,,,,,
6960de0ad3223c83f5fbdf92,6960de0ad3223c83f5fbdf92,2026-01-28T07:11:55.933Z,35,Trials,15,15_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/15_non-creaky.wav,14.png,109.png,right,109.png,14.png,right,14.png,yes,109,Jabra Over Ears,2026-01-28T07:11:55.933Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68c03814183fb278ae8ac1c9,68c03814183fb278ae8ac1c9,2026-01-28T07:11:53.409Z,,Survey,163,163_creaky.wav,,18.png,,,,,,,,,Baseus Bowie E20,2026-01-28T07:11:53.409Z,1,NA,1,dialect,2,,,,,,,,,,,,,,,,,,,,,
68e3cfc22688ddaae48dc6c3,68e3cfc22688ddaae48dc6c3,2026-01-28T07:11:58.256Z,,Survey,129,129_non-creaky.wav,,160.png,,,,,,,,,Wired earbuds,2026-01-28T07:11:58.256Z,7,7,5,both,7,,,,,,,,,,,,,,,,,,,,,
68d40473576087257c6dcaf3,68d40473576087257c6dcaf3,2026-01-28T07:11:58.401Z,,Survey,133,133_non-creaky.wav,,165.png,,,,,,,,,Wired over-ear headphones,2026-01-28T07:11:58.401Z,7,7,7,msa,7,,,,,,,,,,,,,,,,,,,,,
694ef288fcfc4439fcc94ef9,694ef288fcfc4439fcc94ef9,2026-01-28T07:11:58.770Z,,Survey,40,40_non-creaky.wav,,42.png,,,,,,,,,Galaxy buds pro,2026-01-28T07:11:58.770Z,6,6,6,msa,6,,,,,,,,,,,,,,,,,,,,,
68d43a3c7fb9b4c1a9eee9af,68d43a3c7fb9b4c1a9eee9af,2026-01-28T07:11:59.774Z,270,Trials,167,167_creaky.wav,https://benebular.github.io/pharylary/data/audio/167_creaky.wav,23.png,118.png,left,23.png,118.png,left,23.png,yes,346,Oraimo earbuds,2026-01-28T07:11:59.774Z,,,,,,,,,,,,,,,,,,,,,,,,,,
6960de0ad3223c83f5fbdf92,6960de0ad3223c83f5fbdf92,2026-01-28T07:12:00.256Z,36,Trials,195,195_creaky.wav,https://benebular.github.io/pharylary/data/audio/195_creaky.wav,54.png,149.png,right,149.png,54.png,right,54.png,yes,173,Jabra Over Ears,2026-01-28T07:12:00.256Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68cab84ebe4b9f5d7148e3dc,68cab84ebe4b9f5d7148e3dc,2026-01-28T07:12:04.015Z,,Survey,266,266_creaky.wav,,151.png,,,,,,,,,linsoul zero 2,2026-01-28T07:12:04.015Z,7,7,7,msa,7,,,,,,,,,,,,,,,,,,,,,
68d3fde63f2c4007620e15d0,68d3fde63f2c4007620e15d0,2026-01-28T07:12:02.454Z,264,Trials,175,175_creaky.wav,https://benebular.github.io/pharylary/data/audio/175_creaky.wav,30.png,125.png,right,125.png,30.png,right,30.png,yes,1085,Oraimo free pods 3C,2026-01-28T07:12:02.454Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d410cdfe1da73cc184c89b,68d410cdfe1da73cc184c89b,2026-01-28T07:12:01.891Z,103,Trials,19,19_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/19_non-creaky.wav,18.png,113.png,right,113.png,18.png,right,18.png,yes,52,Wired earbuds,2026-01-28T07:12:01.891Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d6aebcb40c4b93989642c1,68d6aebcb40c4b93989642c1,2026-01-28T07:12:02.678Z,,Survey,38,38_non-creaky.wav,,40.png,,,,,,,,,Sony WH-CH520 over-ear headphones,2026-01-28T07:12:02.678Z,7,7,7,both,5,,,,,,,,,,,,,,,,,,,,,
68d43a3c7fb9b4c1a9eee9af,68d43a3c7fb9b4c1a9eee9af,2026-01-28T07:12:04.553Z,271,Trials,192,192_creaky.wav,https://benebular.github.io/pharylary/data/audio/192_creaky.wav,51.png,146.png,right,146.png,51.png,right,51.png,yes,496,Oraimo earbuds,2026-01-28T07:12:04.553Z,,,,,,,,,,,,,,,,,,,,,,,,,,
6960de0ad3223c83f5fbdf92,6960de0ad3223c83f5fbdf92,2026-01-28T07:12:05.831Z,37,Trials,110,110_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/110_non-creaky.wav,135.png,40.png,right,40.png,135.png,right,135.png,yes,1526,Jabra Over Ears,2026-01-28T07:12:05.831Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68e3cfc22688ddaae48dc6c3,68e3cfc22688ddaae48dc6c3,2026-01-28T07:12:06.834Z,,Survey,28,28_non-creaky.wav,,28.png,,,,,,,,,Wired earbuds,2026-01-28T07:12:06.834Z,7,7,7,both,7,,,,,,,,,,,,,,,,,,,,,
65f04e28869d1e36bcfe9bc2,65f04e28869d1e36bcfe9bc2,2026-01-28T07:12:05.188Z,,Survey,30,30_non-creaky.wav,,30.png,,,,,,,,,razer kraken,2026-01-28T07:12:05.188Z,1,1,1,dialect,3,,,,,,,,,,,,,,,,,,,,,
68d410cdfe1da73cc184c89b,68d410cdfe1da73cc184c89b,2026-01-28T07:12:06.544Z,104,Trials,259,259_creaky.wav,https://benebular.github.io/pharylary/data/audio/259_creaky.wav,143.png,48.png,left,143.png,48.png,left,143.png,yes,404,Wired earbuds,2026-01-28T07:12:06.544Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d40473576087257c6dcaf3,68d40473576087257c6dcaf3,2026-01-28T07:12:08.948Z,,Survey,137,137_non-creaky.wav,,175.png,,,,,,,,,Wired over-ear headphones,2026-01-28T07:12:08.948Z,7,7,5,msa,7,,,,,,,,,,,,,,,,,,,,,
6960de0ad3223c83f5fbdf92,6960de0ad3223c83f5fbdf92,2026-01-28T07:12:10.337Z,38,Trials,193,193_creaky.wav,https://benebular.github.io/pharylary/data/audio/193_creaky.wav,52.png,147.png,left,52.png,147.png,left,52.png,yes,679,Jabra Over Ears,2026-01-28T07:12:10.337Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68cab84ebe4b9f5d7148e3dc,68cab84ebe4b9f5d7148e3dc,2026-01-28T07:12:14.517Z,,Survey,45,45_non-creaky.wav,,47.png,,,,,,,,,linsoul zero 2,2026-01-28T07:12:14.517Z,7,7,7,msa,7,,,,,,,,,,,,,,,,,,,,,
68d3fde63f2c4007620e15d0,68d3fde63f2c4007620e15d0,2026-01-28T07:12:11.159Z,265,Trials,147,147_creaky.wav,https://benebular.github.io/pharylary/data/audio/147_creaky.wav,3.png,98.png,left,3.png,98.png,left,3.png,yes,2476,Oraimo free pods 3C,2026-01-28T07:12:11.159Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d410cdfe1da73cc184c89b,68d410cdfe1da73cc184c89b,2026-01-28T07:12:11.009Z,105,Trials,184,184_creaky.wav,https://benebular.github.io/pharylary/data/audio/184_creaky.wav,42.png,137.png,right,137.png,42.png,right,42.png,yes,600,Wired earbuds,2026-01-28T07:12:11.009Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d43a3c7fb9b4c1a9eee9af,68d43a3c7fb9b4c1a9eee9af,2026-01-28T07:12:14.228Z,273,Trials,169,169_creaky.wav,https://benebular.github.io/pharylary/data/audio/169_creaky.wav,25.png,120.png,left,25.png,120.png,left,25.png,yes,1270,Oraimo earbuds,2026-01-28T07:12:14.228Z,,,,,,,,,,,,,,,,,,,,,,,,,,
694ef288fcfc4439fcc94ef9,694ef288fcfc4439fcc94ef9,2026-01-28T07:12:16.723Z,,Survey,259,259_creaky.wav,,143.png,,,,,,,,,Galaxy buds pro,2026-01-28T07:12:16.723Z,6,6,6,both,6,,,,,,,,,,,,,,,,,,,,,
68e3cfc22688ddaae48dc6c3,68e3cfc22688ddaae48dc6c3,2026-01-28T07:12:17.543Z,,Survey,221,221_creaky.wav,,85.png,,,,,,,,,Wired earbuds,2026-01-28T07:12:17.543Z,7,7,7,msa,7,,,,,,,,,,,,,,,,,,,,,
68d6aebcb40c4b93989642c1,68d6aebcb40c4b93989642c1,2026-01-28T07:12:18.641Z,,Survey,33,33_non-creaky.wav,,32.png,,,,,,,,,Sony WH-CH520 over-ear headphones,2026-01-28T07:12:18.641Z,7,7,7,dialect,2,,,,,,,,,,,,,,,,,,,,,
68d43a3c7fb9b4c1a9eee9af,68d43a3c7fb9b4c1a9eee9af,2026-01-28T07:12:08.395Z,272,Trials,273,273_creaky.wav,https://benebular.github.io/pharylary/data/audio/273_creaky.wav,160.png,65.png,left,160.png,65.png,left,160.png,yes,37,Oraimo earbuds,2026-01-28T07:12:08.395Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d40473576087257c6dcaf3,68d40473576087257c6dcaf3,2026-01-28T07:12:19.150Z,,Survey,174,174_creaky.wav,,30.png,,,,,,,,,Wired over-ear headphones,2026-01-28T07:12:19.150Z,7,7,2,both,5,,,,,,,,,,,,,,,,,,,,,
68d43a3c7fb9b4c1a9eee9af,68d43a3c7fb9b4c1a9eee9af,2026-01-28T07:12:19.679Z,274,Trials,134,134_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/134_non-creaky.wav,167.png,72.png,left,167.png,72.png,left,167.png,yes,911,Oraimo earbuds,2026-01-28T07:12:19.679Z,,,,,,,,,,,,,,,,,,,,,,,,,,
6960de0ad3223c83f5fbdf92,6960de0ad3223c83f5fbdf92,2026-01-28T07:12:19.916Z,40,Trials,275,275_creaky.wav,https://benebular.github.io/pharylary/data/audio/275_creaky.wav,163.png,68.png,left,163.png,68.png,left,163.png,yes,1192,Jabra Over Ears,2026-01-28T07:12:19.916Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d3fde63f2c4007620e15d0,68d3fde63f2c4007620e15d0,2026-01-28T07:12:20.120Z,266,Trials,270,270_creaky.wav,https://benebular.github.io/pharylary/data/audio/270_creaky.wav,157.png,62.png,left,157.png,62.png,left,157.png,yes,43,Oraimo free pods 3C,2026-01-28T07:12:20.120Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d410cdfe1da73cc184c89b,68d410cdfe1da73cc184c89b,2026-01-28T07:12:20.141Z,107,Trials,153,153_creaky.wav,https://benebular.github.io/pharylary/data/audio/153_creaky.wav,9.png,104.png,right,104.png,9.png,right,9.png,yes,194,Wired earbuds,2026-01-28T07:12:20.141Z,,,,,,,,,,,,,,,,,,,,,,,,,,
6960de0ad3223c83f5fbdf92,6960de0ad3223c83f5fbdf92,2026-01-28T07:12:24.090Z,41,Trials,142,142_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/142_non-creaky.wav,180.png,85.png,left,180.png,85.png,left,180.png,yes,374,Jabra Over Ears,2026-01-28T07:12:24.090Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d43a3c7fb9b4c1a9eee9af,68d43a3c7fb9b4c1a9eee9af,2026-01-28T07:12:24.423Z,275,Trials,23,23_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/23_non-creaky.wav,23.png,118.png,left,23.png,118.png,left,23.png,yes,645,Oraimo earbuds,2026-01-28T07:12:24.423Z,,,,,,,,,,,,,,,,,,,,,,,,,,
65f04e28869d1e36bcfe9bc2,65f04e28869d1e36bcfe9bc2,2026-01-28T07:12:24.067Z,,Survey,138,138_non-creaky.wav,,176.png,,,,,,,,,razer kraken,2026-01-28T07:12:24.067Z,7,NA,7,msa,7,,,,,,,,,,,,,,,,,,,,,
68d410cdfe1da73cc184c89b,68d410cdfe1da73cc184c89b,2026-01-28T07:12:24.297Z,108,Trials,142,142_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/142_non-creaky.wav,180.png,85.png,left,180.png,85.png,left,180.png,yes,88,Wired earbuds,2026-01-28T07:12:24.297Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d3fde63f2c4007620e15d0,68d3fde63f2c4007620e15d0,2026-01-28T07:12:26.923Z,267,Trials,208,208_creaky.wav,https://benebular.github.io/pharylary/data/audio/208_creaky.wav,70.png,165.png,left,70.png,165.png,left,70.png,yes,489,Oraimo free pods 3C,2026-01-28T07:12:26.923Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d40473576087257c6dcaf3,68d40473576087257c6dcaf3,2026-01-28T07:12:26.933Z,,Survey,55,55_non-creaky.wav,,60.png,,,,,,,,,Wired over-ear headphones,2026-01-28T07:12:26.933Z,7,7,7,msa,7,,,,,,,,,,,,,,,,,,,,,
6960de0ad3223c83f5fbdf92,6960de0ad3223c83f5fbdf92,2026-01-28T07:12:28.308Z,42,Trials,71,71_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/71_non-creaky.wav,74.png,169.png,right,169.png,74.png,right,74.png,yes,127,Jabra Over Ears,2026-01-28T07:12:28.308Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d43a3c7fb9b4c1a9eee9af,68d43a3c7fb9b4c1a9eee9af,2026-01-28T07:12:29.615Z,276,Trials,120,120_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/120_non-creaky.wav,149.png,54.png,left,149.png,54.png,left,149.png,yes,807,Oraimo earbuds,2026-01-28T07:12:29.615Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d410cdfe1da73cc184c89b,68d410cdfe1da73cc184c89b,2026-01-28T07:12:29.053Z,109,Trials,247,247_creaky.wav,https://benebular.github.io/pharylary/data/audio/247_creaky.wav,120.png,25.png,left,120.png,25.png,left,120.png,yes,596,Wired earbuds,2026-01-28T07:12:29.053Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68c03814183fb278ae8ac1c9,68c03814183fb278ae8ac1c9,2026-01-28T07:12:29.738Z,,Survey,42,42_non-creaky.wav,,44.png,,,,,,,,,Baseus Bowie E20,2026-01-28T07:12:29.738Z,7,7,7,msa,7,,,,,,,,,,,,,,,,,,,,,
68d3fde63f2c4007620e15d0,68d3fde63f2c4007620e15d0,2026-01-28T07:12:32.637Z,268,Trials,232,232_creaky.wav,https://benebular.github.io/pharylary/data/audio/232_creaky.wav,96.png,1.png,right,1.png,96.png,right,96.png,yes,33,Oraimo free pods 3C,2026-01-28T07:12:32.637Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68cab84ebe4b9f5d7148e3dc,68cab84ebe4b9f5d7148e3dc,2026-01-28T07:12:31.380Z,,Survey,26,26_non-creaky.wav,,26.png,,,,,,,,,linsoul zero 2,2026-01-28T07:12:31.380Z,1,1,4,msa,7,,,,,,,,,,,,,,,,,,,,,
68c831e4060bd0ef510259ca,68c831e4060bd0ef510259ca,2026-01-28T07:12:31.232Z,,AttentionCheck,,,,,,,,,,,,,Havit gamenote H2007U,2026-01-28T07:12:31.232Z,,,,,,,,,,,,,,,,,,,,,,https://benebular.github.io/pharylary/experiment/audio_check/whinny_b.wav,Wheny,7,,
68e3cfc22688ddaae48dc6c3,68e3cfc22688ddaae48dc6c3,2026-01-28T07:12:35.194Z,,Survey,286,286_creaky.wav,,180.png,,,,,,,,,Wired earbuds,2026-01-28T07:12:35.194Z,7,7,7,both,7,,,,,,,,,,,,,,,,,,,,,
68d410cdfe1da73cc184c89b,68d410cdfe1da73cc184c89b,2026-01-28T07:12:34.425Z,110,Trials,281,281_creaky.wav,https://benebular.github.io/pharylary/data/audio/281_creaky.wav,175.png,80.png,right,80.png,175.png,right,175.png,yes,1161,Wired earbuds,2026-01-28T07:12:34.425Z,,,,,,,,,,,,,,,,,,,,,,,,,,
6960de0ad3223c83f5fbdf92,6960de0ad3223c83f5fbdf92,2026-01-28T07:12:37.244Z,44,Trials,251,251_creaky.wav,https://benebular.github.io/pharylary/data/audio/251_creaky.wav,127.png,32.png,right,32.png,127.png,right,127.png,yes,75,Jabra Over Ears,2026-01-28T07:12:37.244Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d40473576087257c6dcaf3,68d40473576087257c6dcaf3,2026-01-28T07:12:34.846Z,,Survey,187,187_creaky.wav,,44.png,,,,,,,,,Wired over-ear headphones,2026-01-28T07:12:34.846Z,7,7,7,dialect,5,,,,,,,,,,,,,,,,,,,,,
68d43a3c7fb9b4c1a9eee9af,68d43a3c7fb9b4c1a9eee9af,2026-01-28T07:12:38.690Z,278,Trials,26,26_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/26_non-creaky.wav,26.png,121.png,left,26.png,121.png,left,26.png,yes,418,Oraimo earbuds,2026-01-28T07:12:38.690Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68c831e4060bd0ef510259ca,68c831e4060bd0ef510259ca,2026-01-28T07:12:40.179Z,169,Trials,219,219_creaky.wav,https://benebular.github.io/pharylary/data/audio/219_creaky.wav,83.png,178.png,left,83.png,178.png,left,83.png,yes,304,Havit gamenote H2007U,2026-01-28T07:12:40.179Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d40473576087257c6dcaf3,68d40473576087257c6dcaf3,2026-01-28T07:12:41.132Z,,Survey,39,39_non-creaky.wav,,40.png,,,,,,,,,Wired over-ear headphones,2026-01-28T07:12:41.132Z,7,7,7,dialect,7,,,,,,,,,,,,,,,,,,,,,
68d410cdfe1da73cc184c89b,68d410cdfe1da73cc184c89b,2026-01-28T07:12:38.966Z,111,Trials,193,193_creaky.wav,https://benebular.github.io/pharylary/data/audio/193_creaky.wav,52.png,147.png,left,52.png,147.png,left,52.png,yes,644,Wired earbuds,2026-01-28T07:12:38.966Z,,,,,,,,,,,,,,,,,,,,,,,,,,
6960de0ad3223c83f5fbdf92,6960de0ad3223c83f5fbdf92,2026-01-28T07:12:42.445Z,45,Trials,187,187_creaky.wav,https://benebular.github.io/pharylary/data/audio/187_creaky.wav,44.png,139.png,right,139.png,44.png,right,44.png,yes,387,Jabra Over Ears,2026-01-28T07:12:42.445Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d3fde63f2c4007620e15d0,68d3fde63f2c4007620e15d0,2026-01-28T07:12:42.176Z,270,Trials,259,259_creaky.wav,https://benebular.github.io/pharylary/data/audio/259_creaky.wav,143.png,48.png,left,143.png,48.png,left,143.png,yes,205,Oraimo free pods 3C,2026-01-28T07:12:42.176Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68e3cfc22688ddaae48dc6c3,68e3cfc22688ddaae48dc6c3,2026-01-28T07:12:43.697Z,,Survey,140,140_non-creaky.wav,,178.png,,,,,,,,,Wired earbuds,2026-01-28T07:12:43.697Z,7,7,7,both,7,,,,,,,,,,,,,,,,,,,,,
68c03814183fb278ae8ac1c9,68c03814183fb278ae8ac1c9,2026-01-28T07:12:41.187Z,,Survey,16,16_non-creaky.wav,,16.png,,,,,,,,,Baseus Bowie E20,2026-01-28T07:12:41.187Z,7,7,7,msa,7,,,,,,,,,,,,,,,,,,,,,
68d410cdfe1da73cc184c89b,68d410cdfe1da73cc184c89b,2026-01-28T07:12:43.998Z,112,Trials,130,130_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/130_non-creaky.wav,162.png,67.png,right,67.png,162.png,right,162.png,yes,386,Wired earbuds,2026-01-28T07:12:43.998Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d43a3c7fb9b4c1a9eee9af,68d43a3c7fb9b4c1a9eee9af,2026-01-28T07:12:43.550Z,279,Trials,33,33_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/33_non-creaky.wav,32.png,127.png,left,32.png,127.png,left,32.png,yes,1014,Oraimo earbuds,2026-01-28T07:12:43.550Z,,,,,,,,,,,,,,,,,,,,,,,,,,
6960de0ad3223c83f5fbdf92,6960de0ad3223c83f5fbdf92,2026-01-28T07:12:47.700Z,46,Trials,267,267_creaky.wav,https://benebular.github.io/pharylary/data/audio/267_creaky.wav,152.png,57.png,left,152.png,57.png,left,152.png,yes,49,Jabra Over Ears,2026-01-28T07:12:47.700Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68c831e4060bd0ef510259ca,68c831e4060bd0ef510259ca,2026-01-28T07:12:44.116Z,170,Trials,258,258_creaky.wav,https://benebular.github.io/pharylary/data/audio/258_creaky.wav,142.png,47.png,left,142.png,47.png,left,142.png,yes,251,Havit gamenote H2007U,2026-01-28T07:12:44.116Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d40473576087257c6dcaf3,68d40473576087257c6dcaf3,2026-01-28T07:12:47.784Z,,Survey,225,225_creaky.wav,,81.png,,,,,,,,,Wired over-ear headphones,2026-01-28T07:12:47.784Z,7,7,7,dialect,5,,,,,,,,,,,,,,,,,,,,,
68d43a3c7fb9b4c1a9eee9af,68d43a3c7fb9b4c1a9eee9af,2026-01-28T07:12:47.796Z,280,Trials,71,71_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/71_non-creaky.wav,74.png,169.png,left,74.png,169.png,left,74.png,yes,406,Oraimo earbuds,2026-01-28T07:12:47.796Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68c831e4060bd0ef510259ca,68c831e4060bd0ef510259ca,2026-01-28T07:12:49.756Z,171,Trials,254,254_creaky.wav,https://benebular.github.io/pharylary/data/audio/254_creaky.wav,135.png,40.png,left,135.png,40.png,left,135.png,yes,141,Havit gamenote H2007U,2026-01-28T07:12:49.756Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d3fde63f2c4007620e15d0,68d3fde63f2c4007620e15d0,2026-01-28T07:12:50.607Z,272,Trials,85,85_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/85_non-creaky.wav,85.png,180.png,right,180.png,85.png,right,85.png,yes,1,Oraimo free pods 3C,2026-01-28T07:12:50.607Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68e3cfc22688ddaae48dc6c3,68e3cfc22688ddaae48dc6c3,2026-01-28T07:12:52.659Z,,Survey,35,35_non-creaky.wav,,34.png,,,,,,,,,Wired earbuds,2026-01-28T07:12:52.659Z,7,7,7,dialect,7,,,,,,,,,,,,,,,,,,,,,
6960de0ad3223c83f5fbdf92,6960de0ad3223c83f5fbdf92,2026-01-28T07:12:52.901Z,47,Trials,260,260_creaky.wav,https://benebular.github.io/pharylary/data/audio/260_creaky.wav,145.png,50.png,left,145.png,50.png,left,145.png,yes,1406,Jabra Over Ears,2026-01-28T07:12:52.901Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d43a3c7fb9b4c1a9eee9af,68d43a3c7fb9b4c1a9eee9af,2026-01-28T07:12:54.717Z,,AttentionCheck,,,,,,,,,,,,,Oraimo earbuds,2026-01-28T07:12:54.717Z,,,,,,,,,,,,,,,,,,,,,,https://benebular.github.io/pharylary/experiment/audio_check/bun_b.wav,Bun,11,,
65f04e28869d1e36bcfe9bc2,65f04e28869d1e36bcfe9bc2,2026-01-28T07:12:54.112Z,,Survey,51,51_non-creaky.wav,,54.png,,,,,,,,,razer kraken,2026-01-28T07:12:54.112Z,7,7,7,msa,7,,,,,,,,,,,,,,,,,,,,,
68c831e4060bd0ef510259ca,68c831e4060bd0ef510259ca,2026-01-28T07:12:53.283Z,172,Trials,286,286_creaky.wav,https://benebular.github.io/pharylary/data/audio/286_creaky.wav,180.png,85.png,left,180.png,85.png,left,180.png,yes,208,Havit gamenote H2007U,2026-01-28T07:12:53.283Z,,,,,,,,,,,,,,,,,,,,,,,,,,
